path,assert,declare-fun,declare-const,declare-sort,define-fun,define-fun-rec,define-funs-rec,define-sort,declare-datatype,declare-datatypes,Int,Real,div,mod,divisible,iand,int.pow2,div_total,mod_total,/,/_total,+,-,*,<,<=,>,>=,to_real,to_int,is_int,abs,^,real.pi,exp,sin,cos,tan,csc,sec,cot,arcsin,arccos,arctan,arccsc,arcsec,arccot,sqrt,true,false,Bool,ite,not,or,and,=>,xor,=,distinct,const,maxTermDepth,normalizedSize
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_0_0.smt2,50,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,5372,9634,0,96,191,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2832,0,0,15,416236
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_10_0.smt2,50,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,5395,9666,0,96,191,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2842,0,0,15,418138
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_15_0.smt2,50,0,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,5402,9697,0,96,191,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2853,0,0,15,419608
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_13_0.smt2,50,0,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,5384,9637,0,96,191,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2838,0,0,15,417043
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__p12869_terminationG_0.smt2,144,0,8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9509,13566,30443,0,301,470,10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,521,0,0,7005,0,0,17,1275749
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_28_0.smt2,50,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,5377,9627,0,96,191,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2835,0,0,15,416321
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationQ_0_0.smt2,51,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393,8845,14305,0,96,283,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,98,333,0,0,4213,0,0,17,680759
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_2_0.smt2,50,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497,5393,9664,0,96,191,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2841,0,0,15,418027
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_18_0.smt2,50,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,5374,9618,0,96,191,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2838,0,0,15,416174
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_26_0.smt2,50,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,5374,9624,0,96,191,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2835,0,0,15,416192
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_25_0.smt2,50,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,5369,9616,0,96,191,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2836,0,0,15,415884
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_27_0.smt2,50,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,5372,9619,0,96,191,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2836,0,0,15,416013
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_22_0.smt2,50,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493,5389,9651,0,96,191,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2840,0,0,15,417498
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_23_0.smt2,50,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493,5389,9651,0,96,191,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2840,0,0,15,417498
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_19_0.smt2,50,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,5378,9625,0,96,191,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2836,0,0,15,416313
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_1_0.smt2,50,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,5372,9634,0,96,191,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2832,0,0,15,416236
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_20_0.smt2,50,0,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,5383,9633,0,96,191,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2835,0,0,15,416621
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_21_0.smt2,50,0,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,5378,9634,0,96,191,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2841,0,0,15,416845
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_24_0.smt2,50,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,5400,9668,0,96,191,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2839,0,0,15,418151
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_29_0.smt2,50,0,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,5429,9745,0,96,191,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2868,0,0,15,422062
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_41_0.smt2,50,0,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,5398,9659,0,96,191,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2853,0,0,15,418305
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_42_0.smt2,50,0,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,5407,9683,0,96,191,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2857,0,0,15,419297
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_32_0.smt2,50,0,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,5432,9748,0,96,191,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2868,0,0,15,422191
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_31_0.smt2,50,0,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,5420,9724,0,96,191,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2853,0,0,15,420763
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_43_0.smt2,50,0,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490,5386,9639,0,96,191,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2841,0,0,15,417092
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_30_0.smt2,50,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,5435,9757,0,96,191,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2868,0,0,15,422557
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_33_0.smt2,50,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,5438,9760,0,96,191,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2868,0,0,15,422686
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_44_0.smt2,50,0,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507,5407,9683,0,96,191,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2859,0,0,15,419307
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_34_0.smt2,50,0,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,5423,9727,0,96,191,3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2853,0,0,15,420892
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_35_0.smt2,50,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,5407,9671,0,96,191,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2850,0,0,15,418701
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2,50,0,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,5416,9695,0,96,191,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2854,0,0,15,419693
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_37_0.smt2,50,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490,5395,9651,0,96,191,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2838,0,0,15,417491
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_38_0.smt2,50,0,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507,5416,9695,0,96,191,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2856,0,0,15,419703
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_6_0.smt2,50,0,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,5387,9661,0,96,191,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2844,0,0,15,417883
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_8_0.smt2,50,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497,5384,9649,0,96,191,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2843,0,0,15,417485
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_7_0.smt2,50,0,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,5393,9673,0,96,191,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2844,0,0,15,418435
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_45_0.smt2,50,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,5416,9704,0,96,191,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2863,0,0,15,420020
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_46_0.smt2,50,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,5395,9663,0,96,191,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2845,0,0,15,417910
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_4_0.smt2,50,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,5363,9616,0,96,191,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2832,0,0,15,415546
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_39_0.smt2,50,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,5425,9716,0,96,191,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2860,0,0,15,420641
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_3_0.smt2,50,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,5360,9616,0,96,191,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2832,0,0,15,415528
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_40_0.smt2,50,0,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,5404,9675,0,96,191,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2842,0,0,15,418474
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_5_0.smt2,50,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,5360,9604,0,96,191,3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2832,0,0,15,415270
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12895_safety_0.smt2,7,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,118,265,0,30,12,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,62,0,0,9,11802
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12902_safety_0.smt2,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85,156,0,22,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,41,0,0,9,7397
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12896_safety_0.smt2,9,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,156,420,0,38,16,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,20,0,0,83,0,0,9,17554
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12903_safety_0.smt2,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,123,283,0,30,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,62,0,0,9,12202
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12904_safety_0.smt2,9,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,161,442,0,38,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,20,0,0,83,0,0,9,18024
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12911_safety_0.smt2,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,85,164,0,22,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,41,0,0,9,7533
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12894_safety_0.smt2,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,80,142,0,22,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,41,0,0,9,7057
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12912_safety_0.smt2,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,295,0,30,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,62,0,0,9,12398
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12913_safety_0.smt2,9,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,161,458,0,38,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,20,0,0,83,0,0,9,18282
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12888_terminationG_0.smt2,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,82,252,0,37,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,35,0,0,14,10995
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12919_safety_0.smt2,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,85,166,0,22,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,41,0,0,9,7563
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12920_safety_0.smt2,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,297,0,30,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,62,0,0,9,12428
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_9_0.smt2,50,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,5395,9666,0,96,191,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195,0,0,2842,0,0,15,418138
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12921_safety_0.smt2,9,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,161,460,0,38,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,20,0,0,83,0,0,9,18314
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12926_terminationG_0.smt2,9,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,252,639,0,27,16,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,0,0,120,0,0,13,25445
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12927_safety_0.smt2,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,85,166,0,22,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,41,0,0,9,7563
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12928_safety_0.smt2,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,297,0,30,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,62,0,0,9,12428
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12929_safety_0.smt2,9,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,161,460,0,38,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,20,0,0,83,0,0,9,18314
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12933_terminationG_0.smt2,7,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,195,428,0,20,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,0,0,90,0,0,13,17935
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12934_terminationG_0.smt2,9,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,252,639,0,27,16,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,0,0,120,0,0,13,25449
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12937_edge_closing_0.smt2,12,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,256,494,0,28,24,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,34,0,0,136,0,0,15,26258
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12938_edge_closing_0.smt2,14,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,313,770,0,36,28,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,40,0,0,168,0,0,15,36221
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12939_edge_closing_0.smt2,16,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,370,1078,0,44,32,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,44,0,0,200,0,0,15,47120
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12940_edge_closing_0.smt2,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,132,254,0,18,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,19,0,0,71,0,0,15,14021
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12942_edge_closing_0.smt2,10,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,192,554,0,34,17,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,25,0,0,103,0,0,15,25219
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12943_edge_closing_0.smt2,12,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,311,587,0,33,25,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,36,0,0,139,0,0,15,30162
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12941_edge_closing_0.smt2,9,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,162,396,0,26,15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,23,0,0,87,0,0,15,19385
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12944_edge_closing_0.smt2,14,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,376,883,0,41,29,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,41,0,0,171,0,0,15,40815
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12945_edge_closing_0.smt2,16,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,441,1211,0,49,33,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,45,0,0,203,0,0,15,52420
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test8.jar-obl-12__p12954_terminationG_0.smt2,6,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,247,0,25,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,44,0,0,13,11572
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TestJulia7.jar-obl-8__p12985_terminationG_0.smt2,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,68,0,8,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,0,0,17,0,0,11,4426
